metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_tls_handshaking,1699081605,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_sending,1699081605,0.010334,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_waiting,1699081605,56.197723,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_receiving,1699081605,196.684570,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_failed,1699081605,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
checks,1699081605,1.000000,is status 200,,,,::Load MockData,,,,default,,,,,,,
group_duration,1699081605,253.034046,,,,,::Load MockData,,,,default,,,,,,,
data_sent,1699081605,450.000000,,,,,,,,,default,,,,,,,
data_received,1699081605,16272312.000000,,,,,,,,,default,,,,,,,
iteration_duration,1699081605,358.126302,,,,,,,,,default,,,,,,,
iterations,1699081605,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1699081605,1.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_duration,1699081605,76.041459,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_blocked,1699081605,0.005750,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_connecting,1699081605,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_tls_handshaking,1699081605,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_sending,1699081605,0.015792,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_waiting,1699081605,75.998916,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_receiving,1699081605,0.026751,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_failed,1699081605,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
checks,1699081605,1.000000,is status 200,,,,::GET Token,,,,default,,,,,,,
group_duration,1699081605,76.147002,,,,,::GET Token,,,,default,,,,,,,
http_reqs,1699081605,1.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_duration,1699081605,412.509528,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_blocked,1699081605,0.003875,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_connecting,1699081605,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_tls_handshaking,1699081605,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_sending,1699081605,0.014167,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_waiting,1699081605,114.723367,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_receiving,1699081605,297.771994,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_failed,1699081605,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
checks,1699081605,1.000000,is status 200,,,,::Load MockData,,,,default,,,,,,,
group_duration,1699081605,412.632573,,,,,::Load MockData,,,,default,,,,,,,
data_sent,1699081605,450.000000,,,,,,,,,default,,,,,,,
data_received,1699081605,16272312.000000,,,,,,,,,default,,,,,,,
iteration_duration,1699081605,761.658648,,,,,,,,,default,,,,,,,
iterations,1699081605,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1699081605,1.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_duration,1699081605,65.108653,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_blocked,1699081605,0.003375,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_connecting,1699081605,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_tls_handshaking,1699081605,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_sending,1699081605,0.013209,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_waiting,1699081605,65.039360,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_receiving,1699081605,0.056084,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_failed,1699081605,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
checks,1699081605,1.000000,is status 200,,,,::GET Token,,,,default,,,,,,,
group_duration,1699081605,65.255948,,,,,::GET Token,,,,default,,,,,,,
http_reqs,1699081605,1.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_duration,1699081605,19.089470,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_blocked,1699081605,0.002958,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_connecting,1699081605,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_tls_handshaking,1699081605,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_sending,1699081605,0.012584,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_waiting,1699081605,19.034385,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_receiving,1699081605,0.042501,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_failed,1699081605,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
checks,1699081605,1.000000,is status 200,,,,::GET Hello,,,,default,,,,,,,
group_duration,1699081605,19.177138,,,,,::GET Hello,,,,default,,,,,,,
http_reqs,1699081605,1.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_duration,1699081605,62.315847,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_blocked,1699081605,0.002500,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_connecting,1699081605,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_tls_handshaking,1699081605,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_sending,1699081605,0.011334,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_waiting,1699081605,62.288804,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_receiving,1699081605,0.015709,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_failed,1699081605,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
checks,1699081605,1.000000,is status 200,,,,::GET Hello,,,,default,,,,,,,
group_duration,1699081605,62.365556,,,,,::GET Hello,,,,default,,,,,,,
http_reqs,1699081605,1.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_duration,1699081605,319.877985,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_blocked,1699081605,0.000791,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_connecting,1699081605,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_tls_handshaking,1699081605,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_sending,1699081605,0.007709,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_waiting,1699081605,112.790203,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_receiving,1699081605,207.080073,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_failed,1699081605,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
checks,1699081605,1.000000,is status 200,,,,::Load MockData,,,,default,,,,,,,
group_duration,1699081605,320.078947,,,,,::Load MockData,,,,default,,,,,,,
data_sent,1699081605,450.000000,,,,,,,,,default,,,,,,,
data_received,1699081605,16272312.000000,,,,,,,,,default,,,,,,,
iteration_duration,1699081605,426.473811,,,,,,,,,default,,,,,,,
iterations,1699081605,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1699081605,1.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_duration,1699081605,320.934589,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_blocked,1699081605,0.000750,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_connecting,1699081605,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_tls_handshaking,1699081605,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_sending,1699081605,0.003542,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_waiting,1699081605,176.186488,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_receiving,1699081605,144.744559,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_failed,1699081605,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
checks,1699081605,1.000000,is status 200,,,,::Load MockData,,,,default,,,,,,,
group_duration,1699081605,320.989299,,,,,::Load MockData,,,,default,,,,,,,
data_sent,1699081605,450.000000,,,,,,,,,default,,,,,,,
data_received,1699081605,16272312.000000,,,,,,,,,default,,,,,,,
iteration_duration,1699081605,416.127144,,,,,,,,,default,,,,,,,
iterations,1699081605,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1699081605,1.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_duration,1699081605,54.851903,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_blocked,1699081605,0.001750,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_connecting,1699081605,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_tls_handshaking,1699081605,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_sending,1699081605,0.007833,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_waiting,1699081605,54.805361,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_receiving,1699081605,0.038709,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_failed,1699081605,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
checks,1699081605,1.000000,is status 200,,,,::GET Hello,,,,default,,,,,,,
group_duration,1699081605,54.918488,,,,,::GET Hello,,,,default,,,,,,,
http_reqs,1699081605,1.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_duration,1699081605,262.492113,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_blocked,1699081605,0.003125,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_connecting,1699081605,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_tls_handshaking,1699081605,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_sending,1699081605,0.013709,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_waiting,1699081605,123.185789,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_receiving,1699081605,139.292615,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_failed,1699081605,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
checks,1699081605,1.000000,is status 200,,,,::Load MockData,,,,default,,,,,,,
